customer_id,logins,invoices_created,support_tickets
C06988,2,198,6
C06989,78,161,4
C06990,7,133,0
C06991,29,111,3
C06992,4,18,2
C06993,4,89,6
C06994,88,18,0
C06995,21,154,9
C06996,45,84,3
C06997,28,20,4
C06998,8,103,2
C06999,42,104,4
C07000,17,125,3
C07001,9,84,4
C07002,61,109,8
C07003,84,4,7
C07004,69,22,7
C07005,99,127,1
C07006,41,85,2
C07007,29,9,3
C07008,76,187,9
C07009,54,33,0
C07010,32,105,8
C07011,95,7,1
C07012,95,161,1
C07013,65,66,7
C07014,43,97,9
C07015,69,187,8
C07016,76,35,0
C07017,80,93,1
C07018,16,160,9
C07019,21,1,4
C07020,33,117,8
C07021,26,95,9
C07022,3,180,4
C07023,23,35,6
C07024,89,40,5
C07025,54,172,5
C07026,84,39,1
C07027,47,20,9
C07028,36,97,7
C07029,35,131,5
C07030,43,53,3
C07031,33,140,6
C07032,5,136,8
C07033,4,192,6
C07034,58,169,5
C07035,52,111,1
C07036,72,122,2
C07037,75,139,6
C07038,50,26,0
C07039,27,38,0
C07040,10,133,2
C07041,62,32,4
C07042,20,197,2
C07043,32,112,8
C07044,48,143,6
C07045,91,189,1
C07046,49,107,9
C07047,82,52,9
C07048,26,113,2
C07049,35,126,2
C07050,28,28,8
C07051,65,147,6
C07052,98,54,2
C07053,26,122,0
C07054,58,81,3
C07055,6,15,4
C07056,50,13,8
C07057,49,23,3
C07058,58,80,9
C07059,46,190,1
C07060,89,25,0
C07061,81,160,4
C07062,90,149,2
C07063,21,129,8
C07064,96,28,2
C07065,25,91,2
C07066,96,116,1
C07067,63,140,2
C07068,83,20,8
C07069,66,108,6
C07070,35,83,1
C07071,80,51,2
C07072,80,154,7
C07073,33,85,9
C07074,50,101,7
C07075,24,171,9
C07076,95,178,0
C07077,23,156,0
C07078,81,154,7
C07079,97,77,7
C07080,37,25,1
C07081,63,115,7
C07082,56,31,0
C07083,63,146,4
C07084,19,168,9
C07085,21,87,4
C07086,39,67,7
C07087,83,191,7
C07088,72,11,9
C07089,26,155,3
C07090,51,165,1
C07091,60,140,5
C07092,82,156,3
C07093,78,6,1
C07094,82,70,8
C07095,92,172,8
C07096,97,89,6
C07097,6,47,1
C07098,7,36,2
C07099,60,82,8
C07100,61,44,7
C07101,5,197,9
C07102,91,151,1
C07103,8,151,4
C07104,33,87,1
C07105,57,35,0
C07106,12,93,8
C07107,37,197,6
C07108,15,61,3
C07109,17,166,2
C07110,37,180,2
C07111,51,2,6
C07112,29,147,9
C07113,3,111,8
C07114,75,191,6
C07115,26,195,1
C07116,45,97,5
C07117,6,23,7
C07118,99,26,6
C07119,88,30,1
C07120,98,19,6
C07121,54,167,8
C07122,88,90,2
C07123,19,106,2
C07124,13,28,4
C07125,57,127,8
C07126,73,61,0
C07127,83,176,6
C07128,96,95,6
C07129,85,96,3
C07130,96,141,5
C07131,57,86,0
C07132,46,123,9
C07133,12,139,3
C07134,29,97,2
C07135,97,168,4
C07136,65,108,7
C07137,49,179,4
C07138,4,70,0
C07139,77,158,1
C07140,87,127,1
C07141,28,158,8
C07142,50,182,9
C07143,12,7,6
C07144,83,67,3
C07145,97,138,8
C07146,18,61,8
C07147,98,121,6
C07148,94,102,8
C07149,6,37,8
C07150,68,15,6
C07151,76,50,4
C07152,23,4,8
C07153,28,101,2
C07154,75,170,3
C07155,92,196,5
C07156,40,10,6
C07157,98,123,9
C07158,48,150,7
C07159,34,127,3
C07160,85,159,8
C07161,92,76,2
C07162,62,28,2
C07163,58,98,4
C07164,34,197,1
C07165,57,19,0
C07166,29,78,8
C07167,90,47,7
C07168,77,115,2
C07169,52,152,4
C07170,98,184,7
C07171,83,114,1
C07172,8,11,6
C07173,93,77,8
C07174,16,74,3
C07175,92,91,1
C07176,30,54,8
C07177,87,59,9
C07178,93,193,0
C07179,84,32,5
C07180,81,146,7
C07181,26,132,1
C07182,57,82,9
C07183,39,179,6
C07184,33,175,6
C07185,78,54,2
C07186,31,153,9
C07187,80,126,3
C07188,21,138,7
C07189,99,135,5
C07190,50,126,1
C07191,83,193,5
C07192,6,97,6
C07193,60,19,7
C07194,87,135,7
C07195,90,45,7
C07196,73,105,7
C07197,13,38,5
C07198,58,135,0
C07199,44,174,3
C07200,79,67,1
C07201,32,75,9
C07202,59,8,6
C07203,81,90,0
C07204,45,102,4
C07205,55,3,9
C07206,93,93,7
C07207,49,12,3
C07208,61,82,6
C07209,40,171,4
C07210,82,135,0
C07211,34,94,1
C07212,89,48,4
C07213,12,45,6
C07214,15,25,6
C07215,88,4,8
C07216,9,132,2
C07217,20,178,3
C07218,89,186,2
C07219,88,193,7
C07220,49,126,8
C07221,90,106,7
C07222,14,195,1
C07223,5,156,9
C07224,48,110,0
C07225,57,165,4
C07226,93,130,1
C07227,60,73,2
C07228,72,61,8
C07229,81,125,2
C07230,43,51,0
C07231,86,31,8
C07232,82,85,1
C07233,91,43,9
C07234,64,28,5
C07235,2,167,6
C07236,1,193,8
C07237,64,144,7
C07238,72,67,5
C07239,85,68,3
C07240,24,36,3
C07241,2,127,3
C07242,59,30,9
C07243,92,93,1
C07244,34,23,6
C07245,56,191,0
C07246,76,197,4
C07247,5,175,3
C07248,55,11,1
C07249,36,120,8
C07250,72,19,0
C07251,94,190,3
C07252,55,72,5
C07253,10,43,3
C07254,85,75,9
C07255,46,125,9
C07256,52,137,3
C07257,62,25,1
C07258,98,31,9
C07259,98,141,8
C07260,4,65,8
C07261,56,158,0
C07262,11,29,0
C07263,86,95,7
C07264,50,18,8
C07265,61,131,2
C07266,23,35,2
C07267,98,194,1
C07268,30,132,8
C07269,89,41,1
C07270,88,79,6
C07271,25,114,1
C07272,30,90,9
C07273,39,30,9
C07274,80,87,5
C07275,74,11,2
C07276,95,33,0
C07277,11,38,5
C07278,73,5,1
C07279,36,187,6
C07280,83,99,8
C07281,52,51,0
C07282,5,65,3
C07283,76,196,4
C07284,74,58,8
C07285,14,176,2
C07286,20,186,5
C07287,20,165,4
C07288,44,135,4
C07289,25,60,1
C07290,41,59,9
C07291,69,138,4
C07292,91,33,2
C07293,2,179,1
C07294,12,123,5
C07295,28,78,0
C07296,44,164,5
C07297,13,111,7
C07298,85,38,2
C07299,43,55,9
C07300,55,158,6
C07301,8,26,2
C07302,64,95,5
C07303,12,42,6
C07304,41,175,2
C07305,44,147,4
C07306,11,104,2
C07307,19,77,3
C07308,60,87,4
C07309,72,80,6
C07310,27,153,3
C07311,71,125,3
C07312,85,125,1
C07313,27,85,4
C07314,14,18,2
C07315,96,9,3
C07316,93,111,7
C07317,24,104,3
C07318,64,17,5
C07319,92,94,2
C07320,24,132,0
C07321,2,55,3
C07322,52,54,5
C07323,95,156,8
C07324,12,105,4
C07325,65,168,6
C07326,60,9,0
C07327,58,164,7
C07328,85,136,3
C07329,93,190,7
C07330,94,122,8
C07331,42,49,2
C07332,1,70,3
C07333,22,170,5
C07334,72,2,2
C07335,13,159,8
C07336,78,76,2
C07337,65,19,6
C07338,96,121,6
C07339,38,101,4
C07340,64,101,5
C07341,76,65,0
C07342,52,188,2
C07343,80,62,2
C07344,88,188,1
C07345,84,98,0
C07346,32,16,8
C07347,27,105,3
C07348,98,135,7
C07349,61,77,6
C07350,86,196,5
C07351,62,140,0
C07352,3,92,2
C07353,81,133,4
C07354,78,92,0
C07355,91,47,0
C07356,84,11,9
C07357,95,162,8
C07358,31,51,0
C07359,93,5,3
C07360,64,48,7
C07361,42,31,8
C07362,58,168,5
C07363,43,135,7
C07364,32,99,5
C07365,30,85,7
C07366,91,40,6
C07367,83,197,8
C07368,61,142,8
C07369,28,10,1
C07370,45,82,4
C07371,10,49,1
C07372,16,145,5
C07373,31,120,3
C07374,10,179,7
C07375,74,190,9
C07376,92,158,3
C07377,12,55,5
C07378,97,34,0
C07379,28,197,3
C07380,18,33,3
C07381,52,133,5
C07382,28,104,7
C07383,28,42,3
C07384,64,131,3
C07385,14,191,2
C07386,8,166,7
C07387,94,13,5
C07388,3,136,3
C07389,74,61,4
C07390,9,158,1
C07391,47,50,8
C07392,63,69,7
C07393,40,38,1
C07394,77,187,7
C07395,86,95,5
C07396,24,2,0
C07397,71,57,9
C07398,13,7,3
C07399,6,138,4
C07400,74,29,1
C07401,51,162,9
C07402,60,98,4
C07403,75,173,0
C07404,29,127,1
C07405,16,100,0
C07406,84,71,1
C07407,64,186,1
C07408,85,78,6
C07409,55,84,6
C07410,29,33,6
C07411,78,95,1
C07412,55,97,2
C07413,60,90,1
C07414,41,126,4
C07415,80,179,2
C07416,9,192,9
C07417,6,166,5
C07418,29,12,5
C07419,18,191,4
C07420,24,193,1
C07421,51,188,7
C07422,17,20,5
C07423,21,66,1
C07424,83,18,0
C07425,62,170,5
C07426,87,119,1
C07427,91,6,3
C07428,75,66,3
C07429,90,69,8
C07430,54,127,9
C07431,11,125,9
C07432,43,102,6
C07433,86,122,8
C07434,83,150,5
C07435,8,150,0
C07436,23,65,9
C07437,53,177,7
C07438,87,77,3
C07439,40,140,9
C07440,9,191,7
C07441,24,141,2
C07442,76,115,5
C07443,76,123,3
C07444,96,190,9
C07445,2,59,3
C07446,70,123,1
C07447,4,139,3
C07448,61,114,0
C07449,77,82,0
C07450,64,1,4
C07451,36,68,0
C07452,41,9,2
C07453,38,3,2
C07454,82,9,9
C07455,15,82,3
C07456,48,69,0
C07457,97,22,6
C07458,30,101,3
C07459,63,118,6
C07460,25,197,4
C07461,4,151,0
C07462,18,80,3
C07463,45,133,4
C07464,97,39,3
C07465,84,3,6
C07466,85,26,0
C07467,65,8,8
C07468,98,52,5
C07469,73,197,7
C07470,65,134,7
C07471,27,126,8
C07472,79,155,4
C07473,88,121,7
C07474,60,150,7
C07475,59,56,5
C07476,25,43,9
C07477,34,27,7
C07478,50,45,4
C07479,55,46,9
C07480,10,113,7
C07481,94,33,9
C07482,58,127,2
C07483,89,95,3
C07484,3,28,2
C07485,86,94,4
C07486,88,98,4
C07487,56,109,4
C07488,27,81,1
C07489,90,179,8
C07490,16,192,6
C07491,38,35,7
C07492,53,164,1
C07493,68,6,9
C07494,23,186,9
C07495,83,128,6
C07496,56,151,2
C07497,79,14,4
C07498,95,56,6
C07499,88,79,8
C07500,75,153,9
C07501,53,148,0
C07502,74,199,5
C07503,72,146,5
C07504,67,124,1
C07505,19,145,9
C07506,4,142,8
C07507,29,26,4
C07508,45,160,8
C07509,21,93,3
C07510,54,187,4
C07511,73,71,4
C07512,52,57,4
C07513,18,12,8
C07514,83,3,0
C07515,17,160,7
C07516,44,97,6
C07517,24,143,0
C07518,6,137,1
C07519,95,49,0
C07520,27,172,3
C07521,47,81,9
C07522,98,156,8
C07523,46,173,0
C07524,91,13,2
C07525,91,47,6
C07526,35,21,3
C07527,57,50,5
C07528,12,175,6
C07529,29,114,5
C07530,57,5,7
C07531,70,7,1
C07532,55,166,0
C07533,37,37,6
C07534,71,83,2
C07535,70,160,3
C07536,53,184,6
C07537,83,171,1
C07538,14,67,6
C07539,21,103,3
C07540,78,99,8
C07541,14,27,0
C07542,53,51,2
C07543,96,176,7
C07544,90,72,6
C07545,67,181,1
C07546,79,94,4
C07547,85,48,6
C07548,94,10,4
C07549,48,94,9
C07550,78,137,0
C07551,56,86,4
C07552,39,95,9
C07553,41,46,2
C07554,48,138,0
C07555,28,36,9
C07556,2,10,3
C07557,22,124,6
C07558,71,27,6
C07559,96,79,1
C07560,61,147,1
C07561,80,139,0
C07562,36,32,1
C07563,66,148,8
C07564,81,46,8
C07565,49,60,6
C07566,3,68,2
C07567,23,17,7
C07568,59,65,3
C07569,28,185,4
C07570,72,19,9
C07571,33,5,4
C07572,68,82,1
C07573,71,55,8
C07574,11,106,5
C07575,8,4,5
C07576,20,180,0
C07577,62,19,1
C07578,43,159,3
C07579,92,131,7
C07580,75,67,7
C07581,86,29,8
C07582,70,181,0
C07583,7,136,7
C07584,10,120,3
C07585,40,133,4
C07586,4,64,9
C07587,73,27,4
C07588,19,33,6
C07589,97,58,2
C07590,38,62,4
C07591,22,82,6
C07592,1,26,5
C07593,53,14,1
C07594,21,32,7
C07595,7,41,8
C07596,7,142,8
C07597,86,48,8
C07598,77,176,1
C07599,23,91,9
C07600,60,38,2
C07601,86,135,3
C07602,90,33,1
C07603,18,107,5
C07604,71,97,6
C07605,66,24,8
C07606,53,26,0
C07607,19,50,6
C07608,64,170,4
C07609,14,95,2
C07610,25,125,4
C07611,33,141,5
C07612,48,159,3
C07613,39,23,9
C07614,84,165,8
C07615,5,109,0
C07616,21,59,9
C07617,59,186,5
C07618,77,16,9
C07619,14,39,1
C07620,63,82,6
C07621,54,91,8
C07622,80,9,5
C07623,45,192,9
C07624,50,92,8
C07625,41,22,7
C07626,92,75,4
C07627,1,54,7
C07628,2,150,4
C07629,72,14,7
C07630,13,194,6
C07631,19,79,4
C07632,51,178,7
C07633,2,133,5
C07634,95,108,6
C07635,10,94,4
C07636,69,145,7
C07637,87,1,7
C07638,30,142,0
C07639,96,55,7
C07640,65,17,9
C07641,44,9,7
C07642,42,128,6
C07643,3,99,5
C07644,30,95,9
C07645,37,12,2
C07646,28,122,6
C07647,51,109,3
C07648,85,66,7
C07649,13,143,4
C07650,40,162,2
C07651,26,37,5
C07652,30,53,5
C07653,24,169,5
C07654,38,124,7
C07655,69,78,0
C07656,16,4,9
C07657,55,136,0
C07658,49,87,9
C07659,80,71,6
C07660,52,17,2
C07661,49,150,7
C07662,64,102,2
C07663,48,136,5
C07664,74,22,0
C07665,82,40,1
C07666,38,150,6
C07667,17,104,5
C07668,41,133,0
C07669,54,9,9
C07670,40,60,6
C07671,31,20,3
C07672,90,86,0
C07673,26,123,8
C07674,76,34,2
C07675,18,164,8
C07676,98,92,6
C07677,35,125,7
C07678,75,127,6
C07679,56,71,9
C07680,30,166,8
C07681,45,195,2
C07682,75,32,7
C07683,52,174,1
C07684,68,109,3
C07685,55,95,9
C07686,10,25,3
C07687,54,64,5
C07688,34,161,2
C07689,63,47,0
C07690,31,69,9
C07691,64,126,7
C07692,96,29,8
C07693,50,187,6
C07694,28,159,8
C07695,37,26,5
C07696,96,63,2
C07697,32,186,8
C07698,81,85,0
C07699,98,177,0
C07700,35,193,1
C07701,57,59,3
C07702,61,190,2
C07703,85,196,0
C07704,32,47,6
C07705,98,22,3
C07706,98,109,0
C07707,8,192,5
C07708,80,174,5
C07709,35,187,0
C07710,23,160,6
C07711,86,98,7
C07712,95,91,4
C07713,93,165,9
C07714,38,67,6
C07715,19,180,7
C07716,54,171,6
C07717,45,109,2
C07718,36,34,9
C07719,49,189,9
C07720,60,71,1
C07721,56,195,8
C07722,73,173,4
C07723,64,169,8
C07724,62,119,3
C07725,99,180,0
C07726,59,66,7
C07727,1,12,4
C07728,97,15,3
C07729,81,126,8
C07730,90,16,8
C07731,77,3,1
C07732,5,155,0
C07733,19,151,7
C07734,58,192,8
C07735,57,161,3
C07736,42,48,0
C07737,73,91,6
C07738,6,183,4
C07739,85,155,4
C07740,22,47,4
C07741,53,159,9
C07742,57,163,8
C07743,51,164,6
C07744,5,152,1
C07745,22,145,9
C07746,7,45,8
C07747,64,98,3
C07748,57,190,4
C07749,26,129,1
C07750,25,20,2
C07751,69,198,4
C07752,32,197,0
C07753,8,192,0
C07754,9,93,0
C07755,54,70,6
C07756,92,178,9
C07757,20,53,3
C07758,68,109,3
C07759,67,166,2
C07760,44,180,1
C07761,41,93,3
C07762,42,108,1
C07763,11,189,6
C07764,93,74,9
C07765,43,25,5
C07766,86,29,5
C07767,8,115,1
C07768,46,35,4
C07769,34,47,9
C07770,95,185,7
C07771,68,160,1
C07772,15,127,7
C07773,18,46,8
C07774,11,36,2
C07775,91,71,3
C07776,19,138,7
C07777,73,46,1
C07778,25,98,1
C07779,22,97,0
C07780,87,26,1
C07781,62,176,8
C07782,37,176,4
C07783,10,13,3
C07784,81,158,1
C07785,52,198,1
C07786,77,194,5
C07787,68,125,6
C07788,96,7,3
C07789,28,56,6
C07790,30,30,0
C07791,46,55,7
C07792,40,161,2
C07793,21,170,6
C07794,15,6,6
C07795,3,8,2
C07796,81,73,4
C07797,79,128,1
C07798,97,75,8
C07799,69,70,4
C07800,8,40,3
C07801,9,184,9
C07802,90,80,2
C07803,2,17,0
C07804,37,88,6
C07805,12,135,2
C07806,19,40,9
C07807,27,104,0
C07808,24,58,9
C07809,66,190,9
C07810,16,91,7
C07811,2,54,7
C07812,21,9,2
C07813,10,51,9
C07814,58,138,2
C07815,17,49,1
C07816,76,158,7
C07817,7,9,8
C07818,73,174,3
C07819,46,122,3
C07820,50,126,4
C07821,10,26,2
C07822,16,192,4
C07823,1,162,3
C07824,9,128,7
C07825,13,27,4
C07826,61,84,6
C07827,48,155,3
C07828,16,169,1
C07829,98,83,7
C07830,41,18,3
C07831,30,50,8
C07832,77,43,5
C07833,72,41,7
C07834,55,104,8
C07835,11,18,8
C07836,52,189,8
C07837,95,100,6
C07838,75,53,2
C07839,48,80,7
C07840,7,53,6
C07841,54,13,8
C07842,1,26,4
C07843,87,112,3
C07844,32,90,1
C07845,62,56,6
C07846,15,85,5
C07847,82,189,5
C07848,92,178,9
C07849,61,149,7
C07850,78,8,0
C07851,77,198,0
C07852,56,192,3
C07853,34,178,7
C07854,20,130,4
C07855,24,72,8
C07856,28,70,2
C07857,11,6,5
C07858,92,22,5
C07859,86,174,3
C07860,30,95,1
C07861,38,189,5
C07862,81,163,9
C07863,86,62,2
C07864,1,69,7
C07865,84,86,1
C07866,69,57,2
C07867,33,112,8
C07868,65,153,1
C07869,44,73,9
C07870,64,153,0
C07871,9,93,2
C07872,32,118,9
C07873,54,161,5
C07874,26,107,7
C07875,62,8,9
C07876,42,104,4
C07877,48,120,1
C07878,6,141,7
C07879,30,61,1
C07880,23,136,3
C07881,89,117,8
C07882,25,114,6
C07883,13,105,2
C07884,25,27,0
C07885,17,54,5
C07886,27,131,8
C07887,11,33,3
C07888,6,156,6
C07889,79,180,2
C07890,37,29,0
C07891,96,93,4
C07892,88,189,0
C07893,75,73,1
C07894,93,61,6
C07895,72,150,0
C07896,37,57,5
C07897,74,45,6
C07898,59,81,3
C07899,10,30,3
C07900,1,142,1
C07901,52,80,4
C07902,87,176,6
C07903,18,146,3
C07904,87,160,7
C07905,5,110,7
C07906,95,166,6
C07907,84,116,2
C07908,93,53,9
C07909,48,143,8
C07910,33,165,7
C07911,57,122,9
C07912,96,49,0
C07913,25,33,8
C07914,44,13,6
C07915,91,199,9
C07916,87,192,9
C07917,66,147,3
C07918,68,85,4
C07919,25,56,6
C07920,45,37,7
C07921,23,58,3
C07922,41,9,6
C07923,87,132,5
C07924,33,71,8
C07925,28,141,3
C07926,8,191,3
C07927,97,104,2
C07928,29,63,7
C07929,56,61,7
C07930,15,164,3
C07931,15,8,2
C07932,37,90,5
C07933,19,27,8
C07934,59,154,7
C07935,51,45,6
C07936,85,170,6
C07937,35,14,4
C07938,90,106,1
C07939,92,72,8
C07940,86,120,2
C07941,36,52,8
C07942,53,197,9
C07943,80,181,1
C07944,12,51,0
C07945,28,130,9
C07946,71,48,6
C07947,33,177,0
C07948,88,187,7
C07949,75,67,2
C07950,79,80,2
C07951,83,137,8
C07952,55,103,0
C07953,79,2,6
C07954,73,75,1
C07955,77,171,2
C07956,50,14,9
C07957,29,168,7
C07958,58,183,2
C07959,26,59,1
C07960,23,47,6
C07961,17,112,2
C07962,5,162,7
C07963,59,127,3
C07964,16,128,5
C07965,94,164,7
C07966,21,33,3
C07967,5,103,4
C07968,58,191,2
C07969,26,18,3
C07970,43,150,9
C07971,94,101,7
C07972,59,5,6
C07973,86,32,5
C07974,58,116,4
C07975,2,177,8
C07976,44,164,3
C07977,76,73,2
C07978,91,14,5
C07979,26,64,1
C07980,44,32,8
C07981,89,137,5
C07982,19,109,2
C07983,49,48,1
C07984,91,52,8
C07985,81,109,9
C07986,57,137,2
C07987,6,108,5
C07988,23,32,8
C07989,82,108,2
C07990,43,138,8
C07991,44,93,1
C07992,66,69,3
C07993,45,11,9
C07994,19,186,2
C07995,4,28,6
C07996,97,88,3
C07997,98,162,3
C07998,96,181,0
C07999,57,106,9
C08000,82,40,2
C08001,9,192,4
C08002,48,116,4
C08003,36,138,3
C08004,67,26,6
C08005,18,43,9
C08006,40,199,9
C08007,89,172,3
C08008,66,71,6
C08009,65,112,5
C08010,88,185,5
C08011,24,115,4
C08012,53,176,7
C08013,42,79,8
C08014,53,62,8
C08015,62,110,5
C08016,62,189,4
C08017,68,195,0
C08018,35,45,2
C08019,99,189,7
C08020,57,199,0
C08021,61,130,0
C08022,12,94,7
C08023,49,47,6
C08024,87,67,1
C08025,22,29,5
C08026,90,191,8
C08027,68,25,7
C08028,71,110,5
C08029,23,4,1
C08030,95,175,2
C08031,7,69,2
C08032,22,63,8
C08033,40,6,8
C08034,19,83,4
C08035,53,18,4
C08036,30,116,7
C08037,26,102,2
C08038,41,36,8
C08039,22,76,4
C08040,61,88,8
C08041,73,185,9
C08042,46,158,8
C08043,58,142,3
C08044,29,39,1
C08045,96,130,6
C08046,53,122,0
C08047,18,34,6
C08048,31,58,0
C08049,32,117,4
C08050,9,100,0
C08051,94,116,7
C08052,37,163,0
C08053,96,34,5
C08054,8,125,0
C08055,24,102,1
C08056,68,136,3
C08057,52,43,7
C08058,46,63,2
C08059,17,115,7
C08060,21,190,6
C08061,48,94,5
C08062,9,111,9
C08063,69,20,0
C08064,5,180,5
C08065,94,84,5
C08066,6,84,9
C08067,72,46,7
C08068,48,87,5
C08069,46,132,1
C08070,97,62,9
C08071,79,127,2
C08072,73,138,1
C08073,63,168,2
C08074,3,133,0
C08075,31,96,6
C08076,7,146,4
C08077,16,61,8
C08078,92,185,6
C08079,99,63,0
C08080,15,89,0
C08081,7,5,1
C08082,99,99,6
C08083,95,21,6
C08084,38,100,8
C08085,8,19,2
C08086,56,151,2
C08087,80,69,7
C08088,98,161,5
C08089,1,132,2
C08090,19,35,7
C08091,78,59,2
C08092,19,42,5
C08093,87,127,0
C08094,4,101,3
C08095,64,86,5
C08096,98,49,4
C08097,2,41,3
C08098,76,77,9
C08099,23,105,0
C08100,56,49,3
C08101,82,71,0
C08102,96,84,9
C08103,51,174,3
C08104,81,64,2
C08105,31,178,6
C08106,58,171,5
C08107,36,155,5
C08108,90,34,9
C08109,12,191,2
C08110,35,102,5
C08111,80,101,2
C08112,4,195,6
C08113,28,155,1
C08114,33,7,8
C08115,74,123,9
C08116,31,23,1
C08117,78,194,0
C08118,5,127,3
C08119,10,130,7
C08120,25,164,6
C08121,41,58,5
C08122,17,11,9
C08123,61,7,6
C08124,84,66,3
C08125,60,110,7
C08126,33,31,3
C08127,9,46,9
C08128,50,70,7
C08129,31,53,4
C08130,5,93,8
C08131,46,68,6
C08132,93,46,9
C08133,4,37,9
C08134,31,76,5
C08135,4,155,1
C08136,18,25,5
C08137,82,12,0
C08138,34,188,1
C08139,48,17,4
C08140,63,178,6
C08141,14,128,0
C08142,90,95,1
C08143,87,119,3
C08144,33,9,8
C08145,81,118,7
C08146,42,29,9
C08147,32,117,8
C08148,99,128,3
C08149,43,153,6
C08150,57,143,2
C08151,94,137,7
C08152,15,141,6
C08153,50,47,7
C08154,71,172,8
C08155,63,131,5
C08156,70,122,3
C08157,9,146,2
C08158,13,138,2
C08159,18,164,5
C08160,35,124,7
C08161,1,185,7
C08162,88,3,7
C08163,36,148,8
C08164,80,146,0
C08165,82,177,6
C08166,67,165,9
C08167,46,20,8
C08168,37,74,1
C08169,72,192,3
C08170,82,22,5
C08171,29,149,3
C08172,91,80,8
C08173,44,163,9
C08174,93,100,0
C08175,68,129,8
C08176,76,124,9
C08177,77,140,0
C08178,14,13,0
C08179,78,8,4
C08180,51,115,0
C08181,74,159,9
C08182,86,5,8
C08183,9,128,5
C08184,88,172,8
C08185,81,51,4
C08186,88,100,5
C08187,69,153,1
C08188,34,173,8
C08189,65,13,2
C08190,27,163,4
C08191,40,32,7
C08192,8,150,4
C08193,6,134,9
C08194,53,49,3
C08195,5,11,3
C08196,54,71,4
C08197,18,143,2
C08198,71,68,9
C08199,36,168,3
C08200,97,162,4
C08201,54,107,3
C08202,34,104,2
C08203,32,158,0
C08204,51,19,1
C08205,3,101,8
C08206,65,114,9
C08207,85,190,1
C08208,13,62,1
C08209,8,166,4
C08210,44,30,9
C08211,30,32,8
C08212,8,83,2
C08213,58,116,8
C08214,91,153,3
C08215,87,101,2
C08216,8,109,4
C08217,61,87,6
C08218,79,12,6
C08219,53,9,1
C08220,71,125,6
C08221,76,165,6
C08222,36,17,1
C08223,94,163,9
C08224,74,113,8
C08225,62,105,7
C08226,19,121,1
C08227,18,60,5
C08228,44,4,7
C08229,20,169,8
C08230,2,196,0
C08231,30,131,6
C08232,51,137,9
C08233,44,11,4
C08234,47,61,8
C08235,43,93,8
C08236,11,112,2
C08237,86,98,9
C08238,42,21,6
C08239,19,25,2
C08240,3,62,3
C08241,4,84,7
C08242,99,24,0
C08243,38,197,3
C08244,73,169,3
C08245,72,185,2
C08246,34,66,1
C08247,51,9,7
C08248,31,136,5
C08249,83,126,1
C08250,37,96,7
C08251,96,58,7
C08252,44,71,6
C08253,59,38,7
C08254,92,148,8
C08255,18,47,2
C08256,25,79,1
C08257,10,28,6
C08258,69,188,1
C08259,79,22,2
C08260,25,113,5
C08261,84,179,8
C08262,51,24,8
C08263,53,73,9
C08264,10,61,1
C08265,49,2,0
C08266,38,109,5
C08267,92,89,6
C08268,46,183,7
C08269,70,4,3
C08270,11,58,6
C08271,83,127,8
C08272,16,13,0
C08273,32,155,2
C08274,2,30,4
C08275,58,110,6
C08276,90,103,4
C08277,85,122,0
C08278,38,62,0
C08279,79,193,0
C08280,57,11,7
C08281,77,87,6
C08282,71,177,2
C08283,59,17,3
C08284,57,143,7
C08285,67,155,6
C08286,15,117,6
C08287,84,138,5
C08288,58,156,8
C08289,3,130,5
C08290,58,35,0
C08291,27,143,4
C08292,15,187,7
C08293,60,161,5
C08294,3,55,4
C08295,28,75,8
C08296,47,52,6
C08297,65,19,6
C08298,53,167,0
C08299,20,188,1
C08300,11,10,9
C08301,25,66,4
C08302,63,184,2
C08303,4,7,7
C08304,83,90,3
C08305,54,168,6
C08306,60,147,4
C08307,28,198,5
C08308,10,119,6
C08309,85,128,7
C08310,36,11,2
C08311,80,52,2
C08312,33,100,1
C08313,59,140,5
C08314,45,190,1
C08315,51,73,0
C08316,46,151,0
C08317,13,40,8
C08318,93,198,0
C08319,4,50,6
C08320,42,64,4
C08321,27,147,5
C08322,8,18,9
C08323,46,155,8
C08324,8,97,2
C08325,89,93,5
C08326,26,73,6
C08327,1,44,1
C08328,97,58,5
C08329,83,62,5
C08330,61,178,4
C08331,84,91,6
C08332,82,53,8
C08333,90,103,6
C08334,39,61,1
C08335,9,50,3
C08336,27,54,0
C08337,70,42,1
C08338,20,187,8
C08339,65,8,6
C08340,16,142,7
C08341,68,13,7
C08342,67,199,1
C08343,22,79,4
C08344,73,102,0
C08345,56,172,8
C08346,57,43,4
C08347,54,146,0
C08348,8,164,6
C08349,7,159,8
C08350,76,132,0
C08351,1,77,0
C08352,54,39,0
C08353,12,94,6
C08354,80,183,9
C08355,14,19,2
C08356,94,196,8
C08357,19,65,8
C08358,19,40,6
C08359,77,96,2
C08360,74,76,9
C08361,93,117,7
C08362,28,113,5
C08363,77,30,3
C08364,15,156,7
C08365,81,177,2
C08366,63,93,0
C08367,23,169,3
C08368,43,86,8
C08369,10,109,6
C08370,36,49,0
C08371,63,157,0
C08372,49,129,0
C08373,14,31,5
C08374,96,27,9
C08375,34,35,9
C08376,95,8,8
C08377,39,40,2
C08378,32,186,2
C08379,80,134,6
C08380,90,143,5
C08381,81,21,8
C08382,22,165,2
C08383,35,198,6
C08384,23,54,6
C08385,25,157,8
