customer_id,revenue,cost,profit
C06721,20,31,-11
C06722,20,52,-32
C06723,50,76,-26
C06724,50,41,9
C06725,20,68,-48
C06726,50,51,-1
C06727,50,53,-3
C06728,20,70,-50
C06729,20,49,-29
C06730,20,62,-42
C06731,120,69,51
C06732,20,72,-52
C06733,20,7,13
C06734,20,75,-55
C06735,20,14,6
C06736,20,14,6
C06737,20,43,-23
C06738,20,69,-49
C06739,20,62,-42
C06740,120,41,79
C06741,50,79,-29
C06742,120,38,82
C06743,120,14,106
C06744,20,42,-22
C06745,20,65,-45
C06746,20,70,-50
C06747,20,78,-58
C06748,50,33,17
C06749,50,54,-4
C06750,120,69,51
C06751,50,8,42
C06752,120,28,92
C06753,20,45,-25
C06754,120,26,94
C06755,120,14,106
C06756,50,48,2
C06757,120,64,56
C06758,20,30,-10
C06759,20,18,2
C06760,20,16,4
C06761,20,24,-4
C06762,50,39,11
C06763,120,67,53
C06764,120,21,99
C06765,120,32,88
C06766,120,41,79
C06767,20,27,-7
C06768,50,19,31
C06769,120,17,103
C06770,120,18,102
C06771,50,13,37
C06772,120,12,108
C06773,50,75,-25
C06774,120,71,49
C06775,50,27,23
C06776,120,45,75
C06777,20,79,-59
C06778,120,36,84
C06779,20,69,-49
C06780,50,31,19
C06781,20,68,-48
C06782,120,77,43
C06783,20,71,-51
C06784,20,57,-37
C06785,120,14,106
C06786,50,55,-5
C06787,20,36,-16
C06788,120,69,51
C06789,20,50,-30
C06790,50,76,-26
C06791,50,14,36
C06792,50,66,-16
C06793,20,75,-55
C06794,120,77,43
C06795,50,58,-8
C06796,120,43,77
C06797,50,33,17
C06798,20,20,0
C06799,20,48,-28
C06800,50,71,-21
C06801,120,73,47
C06802,120,74,46
C06803,50,21,29
C06804,20,46,-26
C06805,120,44,76
C06806,120,18,102
C06807,20,36,-16
C06808,120,47,73
C06809,50,51,-1
C06810,20,27,-7
C06811,50,64,-14
C06812,20,16,4
C06813,50,62,-12
C06814,50,26,24
C06815,50,68,-18
C06816,120,78,42
C06817,120,16,104
C06818,50,28,22
C06819,50,76,-26
C06820,20,24,-4
C06821,120,7,113
C06822,50,75,-25
C06823,120,27,93
C06824,20,63,-43
C06825,50,37,13
C06826,120,50,70
C06827,20,39,-19
C06828,50,26,24
C06829,120,38,82
C06830,20,40,-20
C06831,20,30,-10
C06832,120,45,75
C06833,50,14,36
C06834,120,11,109
C06835,20,46,-26
C06836,20,15,5
C06837,50,76,-26
C06838,120,75,45
C06839,50,76,-26
C06840,50,10,40
C06841,20,50,-30
C06842,120,9,111
C06843,120,49,71
C06844,20,18,2
C06845,20,38,-18
C06846,120,60,60
C06847,50,62,-12
C06848,50,54,-4
C06849,120,71,49
C06850,50,60,-10
C06851,50,24,26
C06852,20,17,3
C06853,50,77,-27
C06854,20,49,-29
C06855,50,35,15
C06856,120,74,46
C06857,20,45,-25
C06858,120,50,70
C06859,20,6,14
C06860,50,11,39
C06861,120,16,104
C06862,20,68,-48
C06863,120,47,73
C06864,120,55,65
C06865,50,24,26
C06866,20,17,3
C06867,50,51,-1
C06868,120,30,90
C06869,20,62,-42
C06870,120,26,94
C06871,120,63,57
C06872,20,79,-59
C06873,120,19,101
C06874,20,49,-29
C06875,20,51,-31
C06876,20,35,-15
C06877,120,33,87
C06878,50,45,5
C06879,120,22,98
C06880,120,14,106
C06881,20,13,7
C06882,50,56,-6
C06883,20,31,-11
C06884,120,30,90
C06885,50,33,17
C06886,20,24,-4
C06887,120,77,43
C06888,120,72,48
C06889,50,19,31
C06890,120,56,64
C06891,120,5,115
C06892,120,23,97
C06893,120,30,90
C06894,50,63,-13
C06895,120,8,112
C06896,120,66,54
C06897,120,61,59
C06898,50,64,-14
C06899,50,39,11
C06900,20,39,-19
C06901,50,44,6
C06902,120,25,95
C06903,50,31,19
C06904,50,51,-1
C06905,50,17,33
C06906,120,58,62
C06907,20,10,10
C06908,20,35,-15
C06909,20,37,-17
C06910,20,13,7
C06911,50,73,-23
C06912,20,48,-28
C06913,50,62,-12
C06914,50,42,8
C06915,20,48,-28
C06916,120,72,48
C06917,20,36,-16
C06918,20,7,13
C06919,50,63,-13
C06920,50,16,34
C06921,20,50,-30
C06922,20,36,-16
C06923,120,35,85
C06924,120,17,103
C06925,120,53,67
C06926,50,73,-23
C06927,120,68,52
C06928,50,30,20
C06929,50,53,-3
C06930,20,27,-7
C06931,120,70,50
C06932,20,7,13
C06933,20,25,-5
C06934,50,50,0
C06935,120,43,77
C06936,20,42,-22
C06937,50,32,18
C06938,20,73,-53
C06939,120,49,71
C06940,50,66,-16
C06941,120,21,99
C06942,20,44,-24
C06943,50,39,11
C06944,20,61,-41
C06945,20,29,-9
C06946,120,19,101
C06947,50,23,27
C06948,20,55,-35
C06949,120,17,103
C06950,120,29,91
C06951,50,27,23
C06952,20,63,-43
C06953,50,20,30
C06954,50,55,-5
C06955,20,14,6
C06956,50,76,-26
C06957,50,59,-9
C06958,50,66,-16
C06959,120,49,71
C06960,20,70,-50
C06961,50,29,21
C06962,120,62,58
C06963,120,68,52
C06964,50,48,2
C06965,20,28,-8
C06966,120,55,65
C06967,50,67,-17
C06968,20,28,-8
C06969,20,52,-32
C06970,50,24,26
C06971,120,36,84
C06972,20,38,-18
C06973,20,56,-36
C06974,20,42,-22
C06975,20,18,2
C06976,120,28,92
C06977,120,76,44
C06978,50,12,38
C06979,50,10,40
C06980,120,79,41
C06981,50,47,3
C06982,20,59,-39
C06983,120,31,89
C06984,20,28,-8
C06985,120,71,49
C06986,120,10,110
C06987,50,70,-20
C06988,120,20,100
C06989,50,61,-11
C06990,120,66,54
C06991,20,69,-49
C06992,20,22,-2
C06993,20,42,-22
C06994,20,22,-2
C06995,20,18,2
C06996,20,30,-10
C06997,120,74,46
C06998,50,15,35
C06999,120,6,114
C07000,20,29,-9
C07001,20,71,-51
C07002,120,65,55
C07003,50,44,6
C07004,50,34,16
C07005,50,13,37
C07006,50,34,16
C07007,20,25,-5
C07008,20,49,-29
C07009,50,16,34
C07010,120,46,74
C07011,120,57,63
C07012,20,34,-14
C07013,120,50,70
C07014,20,74,-54
C07015,20,64,-44
C07016,50,59,-9
C07017,50,58,-8
C07018,50,34,16
C07019,50,63,-13
C07020,50,40,10
C07021,50,62,-12
C07022,120,61,59
C07023,50,11,39
C07024,50,56,-6
C07025,20,55,-35
C07026,20,18,2
C07027,50,78,-28
C07028,20,28,-8
C07029,120,42,78
C07030,120,6,114
C07031,120,75,45
C07032,120,39,81
C07033,50,44,6
C07034,120,54,66
C07035,120,30,90
C07036,120,19,101
C07037,120,14,106
C07038,20,31,-11
C07039,120,30,90
C07040,120,22,98
C07041,20,69,-49
C07042,20,70,-50
C07043,50,36,14
C07044,20,63,-43
C07045,20,67,-47
C07046,20,63,-43
C07047,120,7,113
C07048,50,72,-22
C07049,50,20,30
C07050,120,67,53
C07051,50,14,36
C07052,120,18,102
C07053,20,55,-35
C07054,120,47,73
C07055,120,72,48
C07056,20,66,-46
C07057,20,66,-46
C07058,50,36,14
C07059,120,27,93
C07060,20,38,-18
C07061,50,79,-29
C07062,120,23,97
C07063,20,27,-7
C07064,20,48,-28
C07065,120,55,65
C07066,20,44,-24
C07067,120,60,60
C07068,120,76,44
C07069,120,13,107
C07070,20,18,2
C07071,20,62,-42
C07072,120,67,53
C07073,50,38,12
C07074,120,69,51
C07075,120,36,84
C07076,120,12,108
C07077,50,27,23
C07078,20,36,-16
C07079,20,42,-22
C07080,120,26,94
C07081,120,31,89
C07082,20,65,-45
C07083,120,56,64
C07084,20,33,-13
C07085,50,17,33
C07086,120,41,79
C07087,20,46,-26
C07088,20,49,-29
C07089,50,46,4
C07090,120,38,82
C07091,50,38,12
C07092,20,78,-58
C07093,20,31,-11
C07094,50,46,4
C07095,50,30,20
C07096,50,56,-6
C07097,120,31,89
C07098,20,55,-35
C07099,120,72,48
C07100,120,65,55
C07101,50,38,12
C07102,120,79,41
C07103,120,7,113
C07104,50,29,21
C07105,50,29,21
C07106,50,69,-19
C07107,20,41,-21
C07108,20,17,3
C07109,120,19,101
C07110,120,10,110
C07111,20,43,-23
C07112,120,17,103
C07113,50,78,-28
C07114,20,30,-10
C07115,120,31,89
C07116,120,26,94
C07117,120,69,51
C07118,20,47,-27
C07119,20,47,-27
C07120,20,69,-49
C07121,50,15,35
C07122,120,38,82
C07123,120,71,49
C07124,50,62,-12
C07125,20,15,5
C07126,20,54,-34
C07127,20,76,-56
C07128,50,14,36
C07129,120,12,108
C07130,50,68,-18
C07131,120,34,86
C07132,120,40,80
C07133,120,34,86
C07134,50,60,-10
C07135,20,73,-53
C07136,20,23,-3
C07137,50,53,-3
C07138,120,66,54
C07139,50,65,-15
C07140,20,29,-9
C07141,50,15,35
C07142,120,34,86
C07143,20,75,-55
C07144,120,70,50
C07145,50,39,11
C07146,120,47,73
C07147,50,71,-21
C07148,20,55,-35
C07149,20,50,-30
C07150,20,66,-46
C07151,120,66,54
C07152,50,36,14
C07153,50,21,29
C07154,50,55,-5
C07155,120,32,88
C07156,50,55,-5
C07157,20,23,-3
C07158,50,61,-11
C07159,120,79,41
C07160,20,11,9
C07161,20,12,8
C07162,120,34,86
C07163,20,11,9
C07164,50,62,-12
C07165,120,31,89
C07166,50,44,6
C07167,120,40,80
C07168,120,23,97
C07169,120,60,60
C07170,50,74,-24
C07171,120,28,92
C07172,20,28,-8
C07173,50,34,16
C07174,120,43,77
C07175,120,49,71
C07176,50,53,-3
C07177,20,39,-19
C07178,20,24,-4
C07179,120,40,80
C07180,120,79,41
C07181,20,23,-3
C07182,120,44,76
C07183,20,26,-6
C07184,20,69,-49
C07185,20,27,-7
C07186,20,28,-8
C07187,120,43,77
C07188,50,42,8
C07189,50,51,-1
C07190,20,11,9
C07191,120,48,72
C07192,50,77,-27
C07193,50,45,5
C07194,20,46,-26
C07195,20,78,-58
C07196,120,52,68
C07197,50,76,-26
C07198,20,26,-6
C07199,20,67,-47
C07200,120,61,59
C07201,20,60,-40
C07202,20,38,-18
C07203,20,27,-7
C07204,20,32,-12
C07205,20,45,-25
C07206,120,14,106
C07207,20,56,-36
C07208,50,60,-10
C07209,20,27,-7
C07210,20,14,6
C07211,50,69,-19
C07212,50,33,17
C07213,20,50,-30
C07214,120,45,75
C07215,50,73,-23
C07216,120,48,72
C07217,20,33,-13
C07218,20,54,-34
C07219,50,24,26
C07220,50,67,-17
C07221,120,12,108
C07222,20,69,-49
C07223,50,48,2
C07224,50,20,30
C07225,50,73,-23
C07226,120,54,66
C07227,20,17,3
C07228,50,69,-19
C07229,50,76,-26
C07230,50,5,45
C07231,20,24,-4
C07232,120,29,91
C07233,120,33,87
C07234,20,71,-51
C07235,120,22,98
C07236,120,61,59
C07237,50,57,-7
C07238,120,74,46
C07239,50,66,-16
C07240,120,56,64
C07241,50,30,20
C07242,20,75,-55
C07243,20,15,5
C07244,120,25,95
C07245,50,73,-23
C07246,20,35,-15
C07247,20,49,-29
C07248,120,68,52
C07249,50,31,19
C07250,50,38,12
C07251,20,54,-34
C07252,120,73,47
C07253,20,30,-10
C07254,20,52,-32
C07255,120,56,64
C07256,120,9,111
C07257,120,16,104
C07258,50,17,33
C07259,120,20,100
C07260,120,55,65
C07261,20,58,-38
C07262,120,72,48
C07263,120,17,103
C07264,20,22,-2
C07265,50,23,27
C07266,120,46,74
C07267,20,75,-55
C07268,50,25,25
C07269,50,57,-7
C07270,120,5,115
C07271,50,18,32
C07272,120,7,113
C07273,50,13,37
C07274,50,15,35
C07275,50,27,23
C07276,120,34,86
C07277,50,51,-1
C07278,20,9,11
C07279,20,34,-14
C07280,50,72,-22
C07281,120,33,87
C07282,20,49,-29
C07283,50,11,39
C07284,20,20,0
C07285,20,76,-56
C07286,20,45,-25
C07287,20,65,-45
C07288,20,55,-35
C07289,50,59,-9
C07290,20,68,-48
C07291,50,55,-5
C07292,20,25,-5
C07293,120,62,58
C07294,50,51,-1
C07295,120,15,105
C07296,120,65,55
C07297,20,76,-56
C07298,20,10,10
C07299,20,79,-59
C07300,20,32,-12
C07301,20,46,-26
C07302,120,56,64
C07303,120,15,105
C07304,20,74,-54
C07305,20,44,-24
C07306,50,34,16
C07307,50,60,-10
C07308,120,10,110
C07309,120,53,67
C07310,120,37,83
C07311,20,15,5
C07312,120,69,51
C07313,120,31,89
C07314,120,34,86
C07315,50,50,0
C07316,120,30,90
C07317,120,32,88
C07318,50,36,14
C07319,120,78,42
C07320,20,16,4
C07321,50,20,30
C07322,120,75,45
C07323,50,56,-6
C07324,120,6,114
C07325,120,77,43
C07326,50,32,18
C07327,20,66,-46
C07328,50,33,17
C07329,20,60,-40
C07330,20,29,-9
C07331,50,78,-28
C07332,120,45,75
C07333,20,9,11
C07334,50,66,-16
C07335,120,66,54
C07336,120,9,111
C07337,120,72,48
C07338,50,41,9
C07339,50,72,-22
C07340,120,36,84
C07341,120,18,102
C07342,120,67,53
C07343,120,76,44
C07344,50,34,16
C07345,120,47,73
C07346,20,57,-37
C07347,20,57,-37
C07348,50,33,17
C07349,20,32,-12
C07350,20,78,-58
C07351,20,75,-55
C07352,50,53,-3
C07353,20,40,-20
C07354,120,31,89
C07355,20,61,-41
C07356,20,32,-12
C07357,20,34,-14
C07358,120,48,72
C07359,50,47,3
C07360,50,59,-9
C07361,20,69,-49
C07362,120,31,89
C07363,20,5,15
C07364,50,14,36
C07365,50,47,3
C07366,120,73,47
C07367,120,13,107
C07368,50,71,-21
C07369,50,33,17
C07370,50,6,44
C07371,20,18,2
C07372,50,66,-16
C07373,50,59,-9
C07374,120,33,87
C07375,50,9,41
C07376,50,73,-23
C07377,120,70,50
C07378,50,43,7
C07379,120,27,93
C07380,120,20,100
C07381,120,26,94
C07382,120,33,87
C07383,120,73,47
C07384,120,16,104
C07385,120,17,103
C07386,50,12,38
C07387,20,28,-8
C07388,50,41,9
C07389,120,40,80
C07390,120,77,43
C07391,50,19,31
C07392,20,63,-43
C07393,50,9,41
C07394,50,19,31
C07395,50,22,28
C07396,20,9,11
C07397,120,21,99
C07398,20,26,-6
C07399,50,68,-18
C07400,50,32,18
C07401,20,17,3
C07402,20,49,-29
C07403,120,38,82
C07404,120,58,62
C07405,20,37,-17
C07406,120,20,100
C07407,50,47,3
C07408,20,65,-45
C07409,120,7,113
C07410,50,63,-13
C07411,20,24,-4
C07412,120,36,84
C07413,50,25,25
C07414,20,50,-30
C07415,120,73,47
C07416,50,6,44
C07417,50,75,-25
C07418,50,78,-28
C07419,50,56,-6
C07420,20,5,15
C07421,50,32,18
C07422,20,65,-45
C07423,20,30,-10
C07424,120,16,104
C07425,20,6,14
C07426,50,78,-28
C07427,20,25,-5
C07428,20,59,-39
C07429,120,20,100
C07430,20,41,-21
C07431,120,49,71
C07432,20,43,-23
C07433,120,45,75
C07434,20,26,-6
C07435,50,53,-3
C07436,20,21,-1
C07437,120,30,90
C07438,120,42,78
C07439,50,42,8
C07440,50,45,5
C07441,120,71,49
C07442,50,77,-27
C07443,20,69,-49
C07444,20,60,-40
C07445,50,23,27
C07446,20,18,2
C07447,20,70,-50
C07448,50,75,-25
C07449,120,42,78
C07450,20,47,-27
C07451,50,14,36
C07452,120,26,94
C07453,20,79,-59
C07454,20,68,-48
C07455,50,49,1
C07456,20,78,-58
C07457,120,22,98
C07458,50,73,-23
C07459,50,15,35
C07460,50,31,19
C07461,50,31,19
C07462,120,64,56
C07463,120,40,80
C07464,120,61,59
C07465,120,17,103
C07466,120,32,88
C07467,120,70,50
C07468,50,11,39
C07469,50,74,-24
C07470,50,23,27
C07471,120,19,101
C07472,50,50,0
C07473,120,56,64
C07474,50,28,22
C07475,120,58,62
C07476,120,57,63
C07477,120,60,60
C07478,20,26,-6
C07479,20,74,-54
C07480,120,51,69
C07481,50,8,42
C07482,120,38,82
C07483,120,55,65
C07484,20,31,-11
C07485,120,26,94
C07486,20,58,-38
C07487,50,20,30
C07488,50,61,-11
C07489,50,73,-23
C07490,120,63,57
C07491,20,45,-25
C07492,120,37,83
C07493,50,49,1
C07494,120,73,47
C07495,20,27,-7
C07496,20,50,-30
C07497,50,36,14
C07498,50,56,-6
C07499,50,37,13
C07500,120,73,47
C07501,20,61,-41
C07502,120,39,81
C07503,50,58,-8
C07504,20,62,-42
C07505,50,74,-24
C07506,20,60,-40
C07507,20,8,12
C07508,50,70,-20
C07509,20,13,7
C07510,20,23,-3
C07511,50,67,-17
C07512,20,64,-44
C07513,50,55,-5
C07514,120,77,43
C07515,120,9,111
C07516,50,20,30
C07517,20,11,9
C07518,120,6,114
C07519,50,35,15
C07520,50,37,13
C07521,20,44,-24
C07522,20,63,-43
C07523,20,10,10
C07524,50,50,0
C07525,120,44,76
C07526,50,47,3
C07527,20,78,-58
C07528,20,16,4
C07529,50,8,42
C07530,20,63,-43
C07531,20,53,-33
C07532,50,9,41
C07533,120,28,92
C07534,20,39,-19
C07535,120,9,111
C07536,120,9,111
C07537,120,76,44
C07538,120,59,61
C07539,20,69,-49
C07540,20,70,-50
C07541,50,11,39
C07542,20,19,1
C07543,50,48,2
C07544,120,33,87
C07545,50,6,44
C07546,50,62,-12
C07547,20,75,-55
C07548,50,14,36
C07549,120,59,61
C07550,20,46,-26
C07551,20,74,-54
C07552,20,72,-52
C07553,120,76,44
C07554,50,17,33
C07555,20,41,-21
C07556,50,12,38
C07557,120,44,76
C07558,120,13,107
C07559,120,64,56
C07560,20,79,-59
C07561,20,14,6
C07562,50,75,-25
C07563,50,26,24
C07564,20,60,-40
C07565,120,50,70
C07566,120,22,98
C07567,20,77,-57
C07568,50,63,-13
C07569,120,65,55
C07570,20,56,-36
C07571,50,13,37
C07572,50,67,-17
C07573,120,68,52
C07574,120,18,102
C07575,120,21,99
C07576,120,21,99
C07577,50,55,-5
C07578,20,60,-40
C07579,50,28,22
C07580,120,40,80
C07581,20,66,-46
C07582,50,22,28
C07583,20,59,-39
C07584,50,46,4
C07585,20,69,-49
C07586,50,18,32
C07587,50,14,36
C07588,120,9,111
C07589,50,26,24
C07590,120,41,79
C07591,50,37,13
C07592,20,14,6
C07593,20,68,-48
C07594,120,62,58
C07595,50,67,-17
C07596,120,39,81
C07597,20,53,-33
C07598,50,32,18
C07599,120,59,61
C07600,20,13,7
C07601,20,79,-59
C07602,50,49,1
C07603,50,31,19
C07604,50,36,14
C07605,120,45,75
C07606,120,25,95
C07607,50,11,39
C07608,50,26,24
C07609,50,58,-8
C07610,20,71,-51
C07611,50,62,-12
C07612,120,68,52
C07613,20,46,-26
C07614,50,57,-7
C07615,120,32,88
C07616,20,62,-42
C07617,20,9,11
C07618,120,59,61
C07619,120,64,56
C07620,20,49,-29
C07621,120,24,96
C07622,20,13,7
C07623,20,11,9
C07624,20,11,9
C07625,20,54,-34
C07626,50,18,32
C07627,120,39,81
C07628,50,67,-17
C07629,50,23,27
C07630,50,77,-27
C07631,50,63,-13
C07632,20,68,-48
C07633,20,69,-49
C07634,20,21,-1
C07635,20,16,4
C07636,50,59,-9
C07637,20,22,-2
C07638,50,70,-20
C07639,20,28,-8
C07640,120,8,112
C07641,120,8,112
C07642,120,25,95
C07643,120,31,89
C07644,20,15,5
C07645,120,66,54
C07646,120,68,52
C07647,50,31,19
C07648,120,68,52
C07649,20,40,-20
C07650,50,66,-16
C07651,20,51,-31
C07652,50,70,-20
C07653,20,45,-25
C07654,120,49,71
C07655,50,28,22
C07656,120,23,97
C07657,20,75,-55
C07658,20,72,-52
C07659,50,44,6
C07660,20,68,-48
C07661,20,56,-36
C07662,50,47,3
C07663,120,66,54
C07664,50,59,-9
C07665,20,46,-26
C07666,20,63,-43
C07667,50,52,-2
C07668,50,50,0
C07669,120,57,63
C07670,20,68,-48
C07671,20,24,-4
C07672,120,33,87
C07673,50,58,-8
C07674,50,57,-7
C07675,120,12,108
C07676,50,24,26
C07677,120,69,51
C07678,50,62,-12
C07679,50,69,-19
C07680,50,39,11
C07681,120,12,108
C07682,120,12,108
C07683,120,70,50
C07684,20,32,-12
C07685,20,48,-28
C07686,120,20,100
C07687,20,79,-59
C07688,20,68,-48
C07689,50,41,9
C07690,50,37,13
C07691,50,12,38
C07692,20,38,-18
C07693,20,17,3
C07694,120,20,100
C07695,20,40,-20
C07696,20,58,-38
C07697,120,43,77
C07698,120,57,63
C07699,120,38,82
C07700,50,22,28
C07701,120,45,75
C07702,50,40,10
C07703,20,9,11
C07704,20,32,-12
C07705,50,53,-3
C07706,50,73,-23
C07707,50,72,-22
C07708,20,7,13
C07709,20,37,-17
C07710,120,61,59
C07711,120,56,64
C07712,20,71,-51
C07713,120,76,44
C07714,120,27,93
C07715,50,74,-24
C07716,20,31,-11
C07717,50,38,12
C07718,20,69,-49
C07719,20,40,-20
C07720,50,13,37
C07721,20,29,-9
C07722,50,22,28
C07723,50,31,19
C07724,20,13,7
C07725,20,60,-40
C07726,50,51,-1
C07727,120,53,67
C07728,120,18,102
C07729,20,78,-58
C07730,20,26,-6
C07731,120,63,57
C07732,20,38,-18
C07733,20,52,-32
C07734,120,73,47
C07735,20,34,-14
C07736,120,5,115
C07737,120,30,90
C07738,120,75,45
C07739,20,11,9
C07740,50,9,41
C07741,50,68,-18
C07742,50,27,23
C07743,20,12,8
C07744,20,51,-31
C07745,20,45,-25
C07746,20,52,-32
C07747,50,74,-24
C07748,120,79,41
C07749,20,70,-50
C07750,20,53,-33
C07751,20,6,14
C07752,120,67,53
C07753,50,17,33
C07754,20,37,-17
C07755,50,29,21
C07756,20,33,-13
C07757,50,41,9
C07758,20,79,-59
C07759,50,45,5
C07760,20,39,-19
C07761,20,7,13
C07762,50,51,-1
C07763,50,66,-16
C07764,120,22,98
C07765,120,61,59
C07766,120,56,64
C07767,120,77,43
C07768,50,52,-2
C07769,120,24,96
C07770,20,16,4
C07771,50,37,13
C07772,20,74,-54
C07773,120,74,46
C07774,120,52,68
C07775,120,27,93
C07776,50,50,0
C07777,20,11,9
C07778,20,30,-10
C07779,50,71,-21
C07780,120,61,59
C07781,120,29,91
C07782,50,71,-21
C07783,20,43,-23
C07784,20,72,-52
C07785,20,42,-22
C07786,20,49,-29
C07787,120,68,52
C07788,120,58,62
C07789,50,75,-25
C07790,50,17,33
C07791,50,54,-4
C07792,120,47,73
C07793,120,11,109
C07794,120,48,72
C07795,50,68,-18
C07796,120,11,109
C07797,20,14,6
C07798,120,73,47
C07799,20,66,-46
C07800,20,23,-3
C07801,20,37,-17
C07802,120,66,54
C07803,50,71,-21
C07804,20,11,9
C07805,20,34,-14
C07806,120,40,80
C07807,120,79,41
C07808,20,20,0
C07809,50,23,27
C07810,120,39,81
C07811,20,42,-22
C07812,50,62,-12
C07813,120,60,60
C07814,50,67,-17
C07815,20,52,-32
C07816,50,70,-20
C07817,20,67,-47
C07818,120,63,57
C07819,20,55,-35
C07820,20,69,-49
C07821,120,70,50
C07822,20,56,-36
C07823,50,69,-19
C07824,120,74,46
C07825,50,34,16
C07826,120,48,72
C07827,20,68,-48
C07828,50,44,6
C07829,120,63,57
C07830,50,54,-4
C07831,120,19,101
C07832,120,25,95
C07833,50,20,30
C07834,50,51,-1
C07835,50,72,-22
C07836,50,9,41
C07837,120,37,83
C07838,50,76,-26
C07839,50,60,-10
C07840,50,43,7
C07841,50,14,36
C07842,50,43,7
C07843,50,35,15
C07844,20,12,8
C07845,20,8,12
C07846,120,9,111
C07847,50,40,10
C07848,50,10,40
C07849,120,64,56
C07850,50,59,-9
C07851,50,47,3
C07852,50,25,25
C07853,20,64,-44
C07854,50,47,3
C07855,20,58,-38
C07856,50,35,15
C07857,50,79,-29
C07858,120,65,55
C07859,120,77,43
C07860,50,27,23
C07861,50,27,23
C07862,50,56,-6
C07863,20,7,13
C07864,50,53,-3
C07865,120,74,46
C07866,20,24,-4
C07867,50,34,16
C07868,20,36,-16
C07869,20,74,-54
C07870,20,35,-15
C07871,20,20,0
C07872,50,33,17
C07873,120,26,94
C07874,20,44,-24
C07875,120,32,88
C07876,20,12,8
C07877,120,69,51
C07878,20,34,-14
C07879,20,62,-42
C07880,50,6,44
C07881,50,28,22
C07882,20,53,-33
C07883,120,73,47
C07884,50,16,34
C07885,50,9,41
C07886,50,18,32
C07887,50,31,19
C07888,20,70,-50
C07889,120,53,67
C07890,50,49,1
C07891,50,42,8
C07892,120,71,49
C07893,50,62,-12
C07894,120,76,44
C07895,20,70,-50
C07896,50,58,-8
C07897,120,33,87
C07898,50,8,42
C07899,20,59,-39
C07900,120,14,106
C07901,120,48,72
C07902,120,69,51
C07903,50,7,43
C07904,120,66,54
C07905,120,9,111
C07906,120,48,72
C07907,20,15,5
C07908,120,77,43
C07909,120,51,69
C07910,120,18,102
C07911,20,23,-3
C07912,120,17,103
C07913,50,25,25
C07914,120,67,53
C07915,50,43,7
C07916,20,70,-50
C07917,20,34,-14
C07918,120,27,93
C07919,120,68,52
C07920,20,31,-11
C07921,20,5,15
C07922,20,75,-55
C07923,50,70,-20
C07924,50,27,23
C07925,120,33,87
C07926,50,18,32
C07927,20,64,-44
C07928,120,47,73
C07929,50,9,41
C07930,120,79,41
C07931,50,37,13
C07932,120,74,46
C07933,20,11,9
C07934,20,49,-29
C07935,20,14,6
C07936,50,77,-27
C07937,120,21,99
C07938,120,10,110
C07939,120,59,61
C07940,50,5,45
C07941,20,15,5
C07942,20,21,-1
C07943,120,61,59
C07944,120,43,77
C07945,50,77,-27
C07946,120,20,100
C07947,120,57,63
C07948,50,9,41
C07949,120,12,108
C07950,20,77,-57
C07951,50,62,-12
C07952,20,17,3
C07953,120,7,113
C07954,120,31,89
C07955,50,54,-4
C07956,50,58,-8
C07957,50,60,-10
C07958,50,24,26
C07959,120,17,103
C07960,120,54,66
C07961,20,31,-11
C07962,20,22,-2
C07963,50,32,18
C07964,120,62,58
C07965,50,36,14
C07966,50,11,39
C07967,50,19,31
C07968,50,39,11
C07969,50,56,-6
C07970,120,44,76
C07971,20,54,-34
C07972,50,74,-24
C07973,120,31,89
C07974,50,36,14
C07975,120,16,104
C07976,20,64,-44
C07977,20,34,-14
C07978,120,28,92
C07979,50,8,42
C07980,20,9,11
C07981,50,8,42
C07982,50,13,37
C07983,120,55,65
C07984,50,44,6
C07985,120,57,63
C07986,120,76,44
C07987,120,79,41
C07988,20,36,-16
C07989,50,53,-3
C07990,120,9,111
C07991,120,36,84
C07992,50,9,41
C07993,20,69,-49
C07994,120,74,46
C07995,120,29,91
C07996,120,31,89
C07997,120,77,43
C07998,50,32,18
C07999,120,67,53
C08000,20,77,-57
C08001,50,40,10
C08002,20,60,-40
C08003,50,38,12
C08004,50,71,-21
C08005,50,25,25
C08006,20,43,-23
C08007,20,41,-21
C08008,120,46,74
C08009,20,40,-20
C08010,120,70,50
C08011,50,21,29
C08012,120,58,62
C08013,20,33,-13
C08014,50,29,21
C08015,50,25,25
C08016,120,23,97
C08017,120,33,87
C08018,20,7,13
C08019,50,59,-9
C08020,120,55,65
C08021,50,43,7
C08022,20,35,-15
C08023,50,76,-26
C08024,120,39,81
C08025,20,73,-53
C08026,20,31,-11
C08027,50,30,20
C08028,120,31,89
C08029,50,17,33
C08030,50,27,23
C08031,50,69,-19
C08032,120,73,47
C08033,50,75,-25
C08034,50,26,24
C08035,20,77,-57
C08036,20,5,15
C08037,20,19,1
C08038,120,57,63
C08039,50,71,-21
C08040,50,74,-24
C08041,20,9,11
C08042,50,72,-22
C08043,120,60,60
C08044,50,29,21
C08045,20,79,-59
C08046,120,66,54
C08047,50,47,3
C08048,50,18,32
C08049,50,56,-6
C08050,120,31,89
C08051,50,56,-6
C08052,20,5,15
C08053,20,50,-30
C08054,20,9,11
C08055,20,66,-46
C08056,120,60,60
C08057,20,68,-48
C08058,20,25,-5
C08059,20,70,-50
C08060,120,49,71
C08061,120,64,56
C08062,50,22,28
C08063,20,19,1
