customer_id,country,industry,signup_date,company_size
C02376,Germany,Retail,2022-10-25,Medium
C02377,India,Tech,2024-02-16,Small
C02378,Canada,Education,2022-12-27,Small
C02379,USA,Healthcare,2023-10-08,Medium
C02380,USA,Education,2023-05-19,Small
C02381,India,Tech,2024-08-10,Medium
C02382,Germany,Education,2023-08-11,Large
C02383,Canada,Education,2022-01-30,Medium
C02384,UK,Education,2023-03-15,Large
C02385,India,Retail,2022-12-06,Medium
C02386,Germany,Retail,2022-05-06,Large
C02387,UK,Retail,2023-08-19,Small
C02388,USA,Healthcare,2023-07-20,Medium
C02389,USA,Tech,2023-01-01,Small
C02390,UK,Retail,2024-03-05,Large
C02391,India,Education,2024-05-01,Medium
C02392,USA,Education,2023-03-19,Medium
C02393,Canada,Education,2022-09-20,Medium
C02394,UK,Education,2024-07-24,Small
C02395,UK,Finance,2024-05-21,Large
C02396,USA,Healthcare,2022-08-10,Small
C02397,India,Tech,2024-04-19,Medium
C02398,Canada,Tech,2022-01-02,Large
C02399,India,Retail,2024-06-28,Large
C02400,Germany,Finance,2023-01-29,Small
C02401,Germany,Tech,2022-11-02,Small
C02402,USA,Healthcare,2022-05-26,Medium
C02403,USA,Education,2023-06-14,Medium
C02404,USA,Retail,2023-06-12,Medium
C02405,Germany,Healthcare,2022-11-04,Medium
C02406,India,Tech,2024-08-22,Large
C02407,India,Finance,2024-08-05,Medium
C02408,USA,Retail,2023-11-02,Medium
C02409,Canada,Tech,2024-09-23,Medium
C02410,India,Retail,2022-12-06,Small
C02411,Germany,Tech,2024-07-07,Small
C02412,UK,Education,2022-12-18,Small
C02413,UK,Finance,2024-03-20,Medium
C02414,UK,Education,2022-07-28,Large
C02415,Canada,Tech,2024-08-15,Medium
C02416,USA,Healthcare,2022-07-24,Small
C02417,Germany,Education,2023-09-17,Small
C02418,Canada,Healthcare,2023-11-21,Medium
C02419,Germany,Tech,2024-08-30,Large
C02420,Germany,Finance,2023-12-22,Large
C02421,USA,Healthcare,2023-09-28,Large
C02422,UK,Tech,2022-01-15,Small
C02423,USA,Healthcare,2024-05-07,Small
C02424,Canada,Education,2023-03-04,Large
C02425,Canada,Tech,2023-04-21,Medium
C02426,Canada,Education,2022-10-25,Large
C02427,USA,Retail,2023-07-11,Medium
C02428,Germany,Tech,2022-04-04,Small
C02429,Germany,Healthcare,2022-04-17,Small
C02430,India,Retail,2023-02-23,Small
C02431,Canada,Education,2022-10-05,Large
C02432,Germany,Education,2022-05-08,Large
C02433,India,Healthcare,2024-08-27,Small
C02434,Germany,Retail,2023-04-04,Small
C02435,Canada,Finance,2022-02-07,Small
C02436,UK,Healthcare,2023-09-01,Large
C02437,Canada,Education,2022-07-17,Large
C02438,USA,Tech,2023-12-05,Small
C02439,Germany,Retail,2022-12-23,Large
C02440,Germany,Finance,2022-01-07,Large
C02441,USA,Tech,2023-07-10,Large
C02442,USA,Retail,2022-11-28,Large
C02443,UK,Healthcare,2023-06-03,Small
C02444,Germany,Healthcare,2022-07-13,Small
C02445,Germany,Retail,2022-11-12,Large
C02446,UK,Finance,2022-01-01,Small
C02447,India,Retail,2022-03-03,Small
C02448,UK,Tech,2022-12-09,Small
C02449,Canada,Tech,2023-08-24,Medium
C02450,Germany,Healthcare,2022-01-18,Small
C02451,USA,Retail,2023-09-12,Small
C02452,Canada,Healthcare,2023-10-09,Large
C02453,Germany,Finance,2023-01-06,Large
C02454,UK,Tech,2024-04-01,Medium
C02455,Canada,Education,2023-08-02,Medium
C02456,Germany,Education,2023-08-28,Small
C02457,India,Retail,2023-10-12,Small
C02458,India,Retail,2023-12-02,Large
C02459,USA,Education,2023-07-25,Small
C02460,Germany,Retail,2023-11-30,Small
C02461,India,Tech,2022-08-23,Small
C02462,UK,Finance,2022-03-10,Small
C02463,Germany,Finance,2023-03-23,Small
C02464,UK,Healthcare,2023-09-02,Small
C02465,UK,Tech,2022-01-08,Small
C02466,India,Retail,2023-04-07,Small
C02467,Germany,Retail,2024-09-26,Large
C02468,Canada,Healthcare,2022-11-07,Medium
C02469,India,Healthcare,2022-05-14,Small
C02470,India,Retail,2023-01-20,Large
C02471,Germany,Retail,2022-02-25,Small
C02472,Germany,Tech,2024-09-19,Small
C02473,UK,Healthcare,2022-12-26,Medium
C02474,Germany,Tech,2024-08-28,Large
C02475,UK,Retail,2022-04-24,Small
C02476,India,Education,2022-03-29,Medium
C02477,USA,Education,2022-05-18,Medium
C02478,Canada,Retail,2022-04-18,Small
C02479,India,Healthcare,2023-05-15,Small
C02480,Germany,Education,2023-06-19,Large
C02481,Canada,Healthcare,2022-05-24,Large
C02482,USA,Education,2024-05-18,Small
C02483,USA,Healthcare,2023-10-18,Small
C02484,UK,Education,2022-02-25,Medium
C02485,Canada,Healthcare,2023-09-12,Large
C02486,UK,Tech,2024-05-12,Small
C02487,India,Healthcare,2022-01-06,Small
C02488,Canada,Tech,2023-06-26,Large
C02489,India,Tech,2023-03-23,Small
C02490,UK,Retail,2024-09-23,Medium
C02491,Canada,Tech,2023-01-20,Medium
C02492,UK,Finance,2022-11-03,Small
C02493,Canada,Tech,2024-05-23,Large
C02494,UK,Healthcare,2024-05-06,Medium
C02495,USA,Tech,2023-10-01,Large
C02496,UK,Healthcare,2022-10-29,Large
C02497,USA,Healthcare,2023-09-25,Large
C02498,UK,Finance,2023-02-09,Medium
C02499,Canada,Tech,2023-09-03,Medium
C02500,Canada,Tech,2023-11-09,Small
C02501,Canada,Education,2024-04-16,Large
C02502,Germany,Education,2024-04-10,Medium
C02503,India,Retail,2024-01-23,Medium
C02504,Canada,Healthcare,2023-07-16,Small
C02505,USA,Finance,2024-02-19,Medium
C02506,Canada,Education,2024-04-16,Medium
C02507,Germany,Tech,2023-05-25,Medium
C02508,USA,Retail,2022-03-14,Small
C02509,Germany,Finance,2024-03-22,Small
C02510,USA,Tech,2023-07-18,Large
C02511,UK,Tech,2022-09-22,Medium
C02512,India,Healthcare,2022-08-15,Small
C02513,India,Healthcare,2022-07-12,Small
C02514,Germany,Education,2023-01-09,Small
C02515,India,Education,2024-01-21,Large
C02516,Germany,Tech,2022-01-10,Large
C02517,Germany,Tech,2022-10-29,Large
C02518,Germany,Education,2022-12-25,Large
C02519,India,Education,2024-01-10,Large
C02520,Germany,Tech,2024-08-11,Medium
C02521,India,Finance,2024-03-15,Medium
C02522,Germany,Tech,2022-02-21,Small
C02523,Canada,Finance,2024-01-22,Large
C02524,Germany,Finance,2022-04-09,Large
C02525,USA,Tech,2023-08-16,Small
C02526,Germany,Retail,2022-01-13,Medium
C02527,UK,Education,2023-01-25,Large
C02528,Germany,Healthcare,2024-08-11,Large
C02529,USA,Tech,2022-12-23,Large
C02530,USA,Finance,2023-10-02,Medium
C02531,India,Tech,2024-03-26,Medium
C02532,Canada,Education,2024-07-16,Large
C02533,Germany,Finance,2022-01-11,Large
C02534,India,Healthcare,2022-03-22,Small
C02535,Canada,Healthcare,2022-09-18,Small
C02536,Germany,Healthcare,2022-01-06,Medium
C02537,UK,Retail,2023-04-03,Small
C02538,Germany,Finance,2023-01-08,Large
C02539,USA,Finance,2023-04-26,Medium
C02540,USA,Retail,2022-08-10,Small
C02541,UK,Finance,2024-07-05,Medium
C02542,India,Retail,2024-03-20,Large
C02543,Canada,Tech,2022-03-22,Small
C02544,Germany,Education,2024-07-11,Small
C02545,USA,Healthcare,2023-05-30,Small
C02546,India,Retail,2022-03-01,Large
C02547,UK,Retail,2022-08-09,Medium
C02548,USA,Retail,2024-08-19,Small
C02549,UK,Tech,2022-12-15,Medium
C02550,Germany,Retail,2023-07-15,Medium
C02551,Canada,Education,2022-08-16,Medium
C02552,USA,Education,2022-10-17,Large
C02553,USA,Healthcare,2022-10-20,Large
C02554,Germany,Tech,2024-03-20,Small
C02555,India,Education,2022-07-12,Small
C02556,Canada,Finance,2024-08-13,Medium
C02557,USA,Finance,2023-04-19,Medium
C02558,Canada,Finance,2022-09-14,Medium
C02559,USA,Retail,2024-08-12,Large
C02560,Canada,Retail,2023-05-21,Large
C02561,UK,Finance,2023-01-23,Small
C02562,USA,Healthcare,2023-09-07,Medium
C02563,Canada,Healthcare,2023-02-02,Medium
C02564,India,Retail,2023-01-01,Large
C02565,UK,Finance,2023-10-20,Small
C02566,UK,Healthcare,2022-10-17,Medium
C02567,India,Retail,2024-02-08,Medium
C02568,Canada,Finance,2022-11-05,Small
C02569,Germany,Tech,2022-10-05,Medium
C02570,India,Finance,2023-04-09,Large
C02571,Canada,Finance,2022-07-08,Small
C02572,India,Education,2024-07-06,Medium
C02573,India,Education,2022-06-27,Medium
C02574,USA,Tech,2023-06-12,Large
C02575,Canada,Tech,2024-07-12,Large
C02576,Germany,Finance,2024-09-14,Large
C02577,USA,Healthcare,2023-01-10,Medium
C02578,India,Tech,2023-08-21,Medium
C02579,India,Finance,2024-01-30,Medium
C02580,India,Retail,2023-03-30,Small
C02581,Canada,Education,2022-08-05,Large
C02582,Canada,Healthcare,2022-02-11,Small
C02583,USA,Finance,2022-07-13,Large
C02584,Germany,Retail,2022-11-23,Medium
C02585,USA,Education,2023-01-08,Small
C02586,UK,Retail,2023-04-10,Small
C02587,India,Finance,2022-06-12,Large
C02588,India,Tech,2022-10-03,Small
C02589,India,Education,2022-12-30,Small
C02590,USA,Retail,2023-10-04,Medium
C02591,USA,Tech,2024-02-14,Large
C02592,India,Healthcare,2023-04-25,Small
C02593,USA,Finance,2023-11-20,Medium
C02594,Canada,Finance,2024-09-05,Small
C02595,Canada,Education,2023-04-05,Medium
C02596,USA,Retail,2022-09-22,Small
C02597,India,Healthcare,2023-06-23,Medium
C02598,USA,Education,2024-08-31,Medium
C02599,USA,Education,2023-01-21,Large
C02600,USA,Retail,2022-03-26,Medium
C02601,UK,Healthcare,2023-12-09,Small
C02602,Canada,Retail,2022-11-12,Medium
C02603,Germany,Finance,2022-08-31,Medium
C02604,Germany,Tech,2023-04-14,Small
C02605,UK,Finance,2024-05-29,Small
C02606,USA,Finance,2022-12-08,Medium
C02607,UK,Education,2022-06-26,Small
C02608,UK,Finance,2022-05-10,Medium
C02609,India,Healthcare,2023-10-19,Medium
C02610,Canada,Finance,2022-03-24,Medium
C02611,Germany,Healthcare,2022-12-26,Small
C02612,USA,Retail,2022-03-29,Large
C02613,Germany,Education,2023-06-16,Large
C02614,Germany,Healthcare,2024-01-12,Medium
C02615,Canada,Finance,2024-08-29,Medium
C02616,Germany,Education,2024-09-11,Small
C02617,Germany,Education,2023-09-30,Large
C02618,UK,Healthcare,2023-04-16,Large
C02619,Canada,Healthcare,2023-05-13,Large
C02620,India,Tech,2023-05-22,Small
C02621,USA,Tech,2022-12-20,Small
C02622,Germany,Education,2023-02-20,Small
C02623,USA,Tech,2022-02-20,Medium
C02624,India,Finance,2023-08-23,Small
C02625,USA,Retail,2023-11-13,Medium
C02626,India,Education,2022-03-04,Medium
C02627,UK,Retail,2022-03-30,Medium
C02628,Germany,Tech,2023-12-02,Medium
C02629,India,Healthcare,2022-07-09,Small
C02630,USA,Education,2024-06-17,Small
C02631,Germany,Tech,2023-08-24,Large
C02632,UK,Finance,2022-12-14,Large
C02633,Germany,Education,2024-04-23,Medium
C02634,India,Education,2023-06-22,Large
C02635,UK,Healthcare,2022-06-25,Large
C02636,USA,Education,2022-12-30,Large
C02637,UK,Healthcare,2024-02-15,Medium
C02638,UK,Tech,2024-06-19,Large
C02639,Canada,Finance,2024-06-25,Small
C02640,UK,Finance,2023-07-08,Medium
C02641,UK,Education,2023-04-28,Small
C02642,Germany,Education,2024-09-13,Medium
C02643,USA,Tech,2022-04-29,Small
C02644,Germany,Healthcare,2022-06-18,Large
C02645,Germany,Finance,2023-09-12,Medium
C02646,India,Healthcare,2024-09-24,Small
C02647,Germany,Tech,2022-05-27,Medium
C02648,Canada,Finance,2023-11-19,Small
C02649,Canada,Finance,2023-03-13,Large
C02650,India,Retail,2023-03-15,Medium
C02651,USA,Tech,2024-06-06,Medium
C02652,USA,Tech,2022-07-08,Small
C02653,Germany,Retail,2022-06-09,Small
C02654,Germany,Healthcare,2024-03-24,Large
C02655,Germany,Retail,2024-05-09,Small
C02656,USA,Tech,2024-07-20,Small
C02657,UK,Healthcare,2023-02-06,Small
C02658,Canada,Finance,2023-08-09,Large
C02659,UK,Retail,2024-05-13,Large
C02660,UK,Healthcare,2022-01-18,Medium
C02661,USA,Healthcare,2022-05-20,Large
C02662,UK,Healthcare,2022-04-25,Small
C02663,India,Retail,2022-11-24,Medium
C02664,Germany,Finance,2022-08-13,Large
C02665,India,Healthcare,2023-07-12,Large
C02666,Canada,Retail,2023-03-15,Small
C02667,Germany,Tech,2023-07-04,Small
C02668,UK,Retail,2023-12-19,Large
C02669,Canada,Retail,2023-01-21,Medium
C02670,Germany,Retail,2023-06-05,Small
C02671,UK,Healthcare,2022-09-10,Large
C02672,India,Retail,2023-09-12,Large
C02673,Germany,Tech,2024-06-19,Small
C02674,UK,Healthcare,2022-04-08,Medium
C02675,India,Tech,2024-02-26,Medium
C02676,Canada,Education,2022-03-12,Medium
C02677,Canada,Retail,2023-07-05,Small
C02678,Canada,Healthcare,2024-03-20,Small
C02679,Canada,Healthcare,2024-07-01,Small
C02680,USA,Retail,2023-03-23,Medium
C02681,Germany,Finance,2022-03-31,Medium
C02682,Germany,Finance,2023-03-06,Small
C02683,USA,Tech,2022-08-07,Small
C02684,UK,Retail,2022-04-17,Small
C02685,UK,Retail,2023-04-21,Medium
C02686,Canada,Education,2024-07-04,Large
C02687,India,Finance,2023-03-30,Large
C02688,UK,Finance,2024-06-22,Medium
C02689,India,Retail,2023-08-31,Small
C02690,Germany,Tech,2024-07-03,Small
C02691,India,Retail,2023-06-28,Small
C02692,Germany,Tech,2022-05-06,Small
C02693,USA,Finance,2022-05-27,Medium
C02694,USA,Education,2022-10-07,Large
C02695,Canada,Healthcare,2022-01-24,Large
C02696,UK,Finance,2024-08-09,Medium
C02697,Canada,Tech,2023-12-22,Small
C02698,Germany,Retail,2022-04-30,Large
C02699,Canada,Finance,2024-02-25,Medium
C02700,India,Education,2023-10-14,Small
C02701,Germany,Tech,2022-10-24,Large
C02702,USA,Retail,2024-05-04,Medium
C02703,UK,Healthcare,2024-08-01,Large
C02704,Germany,Tech,2022-03-23,Large
C02705,Germany,Retail,2023-03-24,Medium
C02706,India,Healthcare,2024-06-30,Medium
C02707,UK,Retail,2023-12-21,Large
C02708,USA,Healthcare,2024-09-22,Large
C02709,Germany,Healthcare,2024-07-07,Medium
C02710,Germany,Healthcare,2023-04-15,Small
C02711,India,Retail,2023-02-27,Small
C02712,Canada,Healthcare,2023-06-29,Small
C02713,USA,Tech,2022-01-24,Small
C02714,UK,Education,2022-03-02,Medium
C02715,Germany,Education,2024-04-02,Small
C02716,Germany,Healthcare,2023-12-02,Large
C02717,USA,Education,2022-03-25,Small
C02718,Canada,Education,2022-08-13,Medium
C02719,Germany,Healthcare,2024-09-17,Small
C02720,USA,Healthcare,2023-11-11,Small
C02721,India,Tech,2022-07-05,Medium
C02722,Canada,Finance,2023-01-10,Small
C02723,UK,Retail,2022-03-13,Medium
C02724,Germany,Healthcare,2022-03-15,Small
C02725,USA,Healthcare,2024-06-15,Medium
C02726,India,Education,2022-12-07,Small
C02727,UK,Tech,2022-06-02,Large
C02728,USA,Education,2022-04-06,Large
C02729,USA,Healthcare,2023-07-19,Medium
C02730,UK,Healthcare,2023-03-21,Medium
C02731,India,Education,2023-11-17,Medium
C02732,India,Healthcare,2022-04-20,Large
C02733,Canada,Finance,2023-04-03,Medium
C02734,Germany,Retail,2024-04-07,Small
C02735,UK,Retail,2022-02-20,Medium
C02736,UK,Retail,2023-01-12,Medium
C02737,UK,Finance,2024-02-04,Small
C02738,India,Healthcare,2022-03-14,Small
C02739,Germany,Education,2022-07-31,Large
C02740,Canada,Tech,2023-03-08,Small
C02741,USA,Healthcare,2023-12-25,Small
C02742,USA,Finance,2024-02-02,Medium
C02743,UK,Finance,2022-06-17,Large
C02744,Germany,Retail,2024-02-14,Small
C02745,India,Healthcare,2022-11-27,Large
C02746,Germany,Retail,2024-09-07,Small
C02747,Germany,Tech,2024-01-12,Large
C02748,India,Retail,2024-01-21,Small
C02749,UK,Tech,2024-02-26,Medium
C02750,Germany,Finance,2023-05-09,Large
C02751,USA,Retail,2022-05-23,Large
C02752,India,Retail,2023-08-05,Small
C02753,Canada,Education,2023-03-21,Large
C02754,UK,Finance,2024-04-03,Small
C02755,India,Education,2023-01-29,Large
C02756,Canada,Tech,2023-05-27,Large
C02757,Canada,Tech,2023-11-17,Medium
C02758,Germany,Finance,2024-04-27,Medium
C02759,Germany,Tech,2023-09-13,Large
C02760,Germany,Finance,2023-12-16,Medium
C02761,India,Tech,2023-11-28,Large
C02762,India,Healthcare,2024-03-13,Small
C02763,UK,Retail,2022-11-24,Large
C02764,Germany,Healthcare,2023-08-27,Large
C02765,Canada,Finance,2022-09-16,Medium
C02766,USA,Finance,2024-04-13,Medium
C02767,UK,Healthcare,2023-03-13,Small
C02768,India,Retail,2023-12-19,Small
C02769,UK,Retail,2023-07-18,Small
C02770,UK,Education,2022-12-15,Large
C02771,UK,Tech,2023-11-24,Small
C02772,UK,Education,2024-08-07,Small
C02773,USA,Retail,2024-03-25,Medium
C02774,Germany,Healthcare,2023-05-30,Medium
C02775,Canada,Tech,2023-03-25,Small
C02776,UK,Healthcare,2023-02-03,Small
C02777,UK,Education,2023-08-19,Large
C02778,UK,Finance,2022-08-02,Large
C02779,Germany,Healthcare,2023-06-30,Medium
C02780,India,Education,2023-07-16,Small
C02781,India,Education,2022-10-16,Small
C02782,USA,Education,2024-04-20,Small
C02783,India,Finance,2022-09-16,Small
C02784,UK,Finance,2022-09-15,Small
C02785,UK,Finance,2023-01-23,Large
C02786,UK,Tech,2024-02-23,Large
C02787,USA,Finance,2023-11-25,Small
C02788,UK,Finance,2023-06-29,Large
C02789,India,Finance,2022-09-22,Large
C02790,Germany,Healthcare,2022-11-09,Small
C02791,Germany,Finance,2022-02-09,Large
C02792,Canada,Tech,2024-09-24,Small
C02793,India,Education,2024-03-30,Large
C02794,UK,Healthcare,2022-07-29,Small
C02795,Germany,Retail,2022-09-29,Small
C02796,India,Finance,2022-05-16,Large
C02797,Germany,Education,2023-08-22,Large
C02798,UK,Education,2022-03-01,Medium
C02799,Germany,Healthcare,2023-05-25,Small
C02800,Canada,Retail,2023-11-07,Small
C02801,Canada,Tech,2023-05-30,Small
C02802,Germany,Education,2022-01-15,Small
C02803,India,Education,2023-09-06,Large
C02804,India,Education,2022-09-12,Large
C02805,India,Education,2024-01-07,Medium
C02806,Germany,Healthcare,2023-12-23,Small
C02807,India,Retail,2023-06-19,Medium
C02808,UK,Education,2022-08-23,Medium
C02809,Canada,Tech,2022-05-11,Medium
C02810,UK,Tech,2023-11-01,Medium
C02811,India,Finance,2023-11-16,Medium
C02812,UK,Education,2022-01-17,Large
C02813,India,Education,2024-05-31,Large
C02814,Germany,Education,2024-08-11,Medium
C02815,UK,Education,2024-04-05,Large
C02816,Germany,Education,2024-09-18,Large
C02817,Germany,Tech,2024-05-27,Medium
C02818,USA,Retail,2022-07-04,Large
C02819,India,Retail,2023-01-26,Large
C02820,Canada,Finance,2023-02-27,Small
C02821,India,Tech,2024-04-25,Medium
C02822,Canada,Education,2023-03-18,Small
C02823,India,Retail,2023-11-27,Small
C02824,Germany,Healthcare,2023-10-17,Medium
C02825,UK,Healthcare,2023-07-10,Small
C02826,UK,Healthcare,2022-01-12,Small
C02827,USA,Education,2023-06-04,Large
C02828,Canada,Education,2022-03-21,Small
C02829,Canada,Finance,2024-03-19,Medium
C02830,Canada,Finance,2023-11-05,Large
C02831,Germany,Finance,2022-10-29,Large
C02832,Canada,Healthcare,2022-08-04,Large
C02833,UK,Education,2022-09-05,Medium
C02834,Germany,Healthcare,2023-06-25,Medium
C02835,India,Finance,2022-09-29,Medium
C02836,Canada,Education,2022-05-13,Small
C02837,Canada,Tech,2022-01-05,Small
C02838,India,Retail,2024-01-26,Large
C02839,Canada,Retail,2023-06-26,Large
C02840,India,Finance,2023-09-21,Medium
C02841,Germany,Healthcare,2023-11-21,Medium
C02842,UK,Tech,2024-02-12,Small
C02843,India,Education,2024-01-17,Small
C02844,USA,Healthcare,2022-05-21,Medium
C02845,India,Finance,2023-04-28,Medium
C02846,Canada,Healthcare,2022-11-01,Small
C02847,Germany,Finance,2022-12-11,Large
C02848,Germany,Retail,2023-07-16,Large
C02849,India,Retail,2022-09-27,Small
C02850,UK,Healthcare,2022-04-18,Small
C02851,USA,Tech,2023-07-12,Large
C02852,Germany,Education,2023-04-19,Small
C02853,Canada,Finance,2022-03-23,Large
C02854,Canada,Education,2023-09-30,Large
C02855,UK,Retail,2022-03-25,Small
C02856,Germany,Tech,2022-10-17,Medium
C02857,India,Tech,2022-03-12,Medium
C02858,Canada,Education,2022-06-24,Medium
C02859,UK,Retail,2024-04-07,Medium
C02860,Germany,Education,2024-04-21,Medium
C02861,Germany,Healthcare,2023-04-08,Medium
C02862,Germany,Tech,2024-04-28,Medium
C02863,Germany,Tech,2023-01-30,Small
C02864,Germany,Healthcare,2024-05-15,Small
C02865,Canada,Retail,2022-04-01,Medium
C02866,UK,Tech,2023-04-14,Small
C02867,Germany,Finance,2024-05-12,Large
C02868,USA,Finance,2023-03-10,Medium
C02869,USA,Retail,2022-09-06,Large
C02870,UK,Healthcare,2023-10-06,Small
C02871,India,Education,2023-11-12,Medium
C02872,India,Retail,2024-08-12,Large
C02873,India,Education,2023-07-26,Small
C02874,USA,Retail,2024-05-30,Medium
C02875,India,Finance,2024-04-28,Medium
C02876,Canada,Healthcare,2022-08-29,Large
C02877,Germany,Finance,2023-12-03,Large
C02878,USA,Healthcare,2023-05-11,Large
C02879,UK,Education,2022-12-06,Small
C02880,UK,Retail,2024-03-03,Large
C02881,Germany,Tech,2024-01-14,Large
C02882,USA,Tech,2023-04-16,Large
C02883,India,Healthcare,2023-04-08,Medium
C02884,India,Healthcare,2024-03-11,Large
C02885,Canada,Finance,2022-10-02,Large
C02886,Canada,Tech,2024-04-04,Small
C02887,India,Finance,2022-01-15,Small
C02888,UK,Education,2022-02-10,Large
C02889,UK,Tech,2024-08-22,Small
C02890,Canada,Education,2022-07-27,Small
C02891,Germany,Retail,2022-03-01,Small
C02892,India,Finance,2022-12-31,Medium
C02893,Canada,Healthcare,2022-08-28,Large
C02894,Canada,Tech,2023-08-31,Large
C02895,India,Finance,2024-02-29,Large
C02896,India,Healthcare,2024-07-27,Small
C02897,UK,Retail,2022-06-09,Small
C02898,Germany,Tech,2023-02-01,Small
C02899,Germany,Education,2024-07-22,Medium
C02900,India,Retail,2024-03-04,Small
C02901,USA,Healthcare,2023-05-15,Medium
C02902,Canada,Tech,2022-07-28,Large
C02903,Canada,Tech,2022-05-13,Small
C02904,India,Retail,2023-01-16,Medium
C02905,USA,Tech,2023-03-09,Medium
C02906,UK,Healthcare,2023-09-01,Small
C02907,India,Retail,2024-01-01,Medium
C02908,India,Education,2023-01-24,Small
C02909,Canada,Retail,2024-09-23,Medium
